time,frequency_hz,confidence,voiced,model,low_hz,high_hz,backend_model
2.14,0.0,1.1930353593925247e-06,False,torchcrepe,50.0,2000.0,full
2.15,0.0,3.330544359414489e-06,False,torchcrepe,50.0,2000.0,full
2.16,0.0,8.251260624092538e-06,False,torchcrepe,50.0,2000.0,full
2.17,0.0,2.104056693497114e-05,False,torchcrepe,50.0,2000.0,full
2.18,0.0,0.0003201715589966625,False,torchcrepe,50.0,2000.0,full
2.19,0.0,0.0003737368097063154,False,torchcrepe,50.0,2000.0,full
2.2,0.0,0.0003201715589966625,False,torchcrepe,50.0,2000.0,full
2.21,0.0,0.00014602887677028775,False,torchcrepe,50.0,2000.0,full
2.22,0.0,4.0018025174504146e-05,False,torchcrepe,50.0,2000.0,full
2.23,0.0,7.112516868801322e-06,False,torchcrepe,50.0,2000.0,full
2.24,0.0,5.9429812608868815e-06,False,torchcrepe,50.0,2000.0,full
2.25,0.0,5.9429812608868815e-06,False,torchcrepe,50.0,2000.0,full
2.26,0.0,1.8768563677440397e-05,False,torchcrepe,50.0,2000.0,full
2.27,0.0,1.9985031030955724e-05,False,torchcrepe,50.0,2000.0,full
2.28,0.0,1.9202245312044397e-05,False,torchcrepe,50.0,2000.0,full
2.29,0.0,1.9985031030955724e-05,False,torchcrepe,50.0,2000.0,full
2.3,0.0,2.4531498638680205e-05,False,torchcrepe,50.0,2000.0,full
2.31,0.0,3.297235525678843e-05,False,torchcrepe,50.0,2000.0,full
2.32,0.0,3.297235525678843e-05,False,torchcrepe,50.0,2000.0,full
2.33,0.0,0.00024342378310393542,False,torchcrepe,50.0,2000.0,full
2.34,0.0,0.0003319653042126447,False,torchcrepe,50.0,2000.0,full
2.35,0.0,0.0009086740319617093,False,torchcrepe,50.0,2000.0,full
2.36,0.0,0.0003319653042126447,False,torchcrepe,50.0,2000.0,full
2.37,0.0,0.00032352653215639293,False,torchcrepe,50.0,2000.0,full
2.38,0.0,0.00020249192311894149,False,torchcrepe,50.0,2000.0,full
2.39,0.0,0.00013536786718759686,False,torchcrepe,50.0,2000.0,full
2.4,0.0,0.00013536786718759686,False,torchcrepe,50.0,2000.0,full
2.41,0.0,0.0004160480748396367,False,torchcrepe,50.0,2000.0,full
2.42,0.0,0.0014214781112968922,False,torchcrepe,50.0,2000.0,full
2.43,0.0,0.0014214781112968922,False,torchcrepe,50.0,2000.0,full
2.44,0.0,0.0006012780941091478,False,torchcrepe,50.0,2000.0,full
2.45,0.0,0.0006012780941091478,False,torchcrepe,50.0,2000.0,full
2.46,0.0,0.0003451681404840201,False,torchcrepe,50.0,2000.0,full
2.47,0.0,0.0003451681404840201,False,torchcrepe,50.0,2000.0,full
2.48,0.0,6.684522668365389e-05,False,torchcrepe,50.0,2000.0,full
2.49,0.0,6.684522668365389e-05,False,torchcrepe,50.0,2000.0,full
2.5,0.0,0.000312124437186867,False,torchcrepe,50.0,2000.0,full
2.51,0.0,0.000312124437186867,False,torchcrepe,50.0,2000.0,full
2.52,0.0,0.000312124437186867,False,torchcrepe,50.0,2000.0,full
2.53,0.0,0.0002519523841328919,False,torchcrepe,50.0,2000.0,full
2.54,0.0,0.00016469898400828242,False,torchcrepe,50.0,2000.0,full
2.55,0.0,0.00011091864143963903,False,torchcrepe,50.0,2000.0,full
2.56,0.0,0.0001028687838697806,False,torchcrepe,50.0,2000.0,full
2.57,0.0,4.70192389911972e-05,False,torchcrepe,50.0,2000.0,full
2.58,0.0,1.2452350347302854e-05,False,torchcrepe,50.0,2000.0,full
2.59,0.0,6.041781830390391e-07,False,torchcrepe,50.0,2000.0,full
2.6,0.0,4.538847804269608e-07,False,torchcrepe,50.0,2000.0,full
2.61,0.0,4.538847804269608e-07,False,torchcrepe,50.0,2000.0,full
2.62,0.0,4.538847804269608e-07,False,torchcrepe,50.0,2000.0,full
2.63,0.0,5.256861967950499e-08,False,torchcrepe,50.0,2000.0,full
2.64,0.0,3.5561562583552586e-08,False,torchcrepe,50.0,2000.0,full
2.65,0.0,3.5561562583552586e-08,False,torchcrepe,50.0,2000.0,full
2.66,0.0,1.299037393209801e-07,False,torchcrepe,50.0,2000.0,full
2.67,0.0,1.299037393209801e-07,False,torchcrepe,50.0,2000.0,full
2.68,0.0,1.0570752095873104e-07,False,torchcrepe,50.0,2000.0,full
2.69,0.0,1.0570752095873104e-07,False,torchcrepe,50.0,2000.0,full
2.7,0.0,2.637072213929059e-07,False,torchcrepe,50.0,2000.0,full
2.71,0.0,1.1555481478353613e-06,False,torchcrepe,50.0,2000.0,full
2.72,0.0,1.2372877336019883e-06,False,torchcrepe,50.0,2000.0,full
2.73,0.0,2.4318449050042545e-06,False,torchcrepe,50.0,2000.0,full
2.74,0.0,2.4318449050042545e-06,False,torchcrepe,50.0,2000.0,full
2.75,0.0,1.6260901247733273e-06,False,torchcrepe,50.0,2000.0,full
2.76,0.0,1.6260901247733273e-06,False,torchcrepe,50.0,2000.0,full
2.77,0.0,1.6260901247733273e-06,False,torchcrepe,50.0,2000.0,full
2.78,0.0,7.413587468363403e-07,False,torchcrepe,50.0,2000.0,full
2.79,0.0,6.040554580977187e-07,False,torchcrepe,50.0,2000.0,full
2.8,0.0,1.7837813004462078e-07,False,torchcrepe,50.0,2000.0,full
2.81,0.0,1.0328028565709246e-07,False,torchcrepe,50.0,2000.0,full
2.82,0.0,3.695680916848687e-08,False,torchcrepe,50.0,2000.0,full
2.83,0.0,3.695680916848687e-08,False,torchcrepe,50.0,2000.0,full
2.84,0.0,2.904759632826881e-08,False,torchcrepe,50.0,2000.0,full
2.85,0.0,4.187587165915829e-08,False,torchcrepe,50.0,2000.0,full
2.86,0.0,4.187587165915829e-08,False,torchcrepe,50.0,2000.0,full
2.87,0.0,4.730861391522012e-08,False,torchcrepe,50.0,2000.0,full
2.88,0.0,4.730861391522012e-08,False,torchcrepe,50.0,2000.0,full
2.89,0.0,4.730861391522012e-08,False,torchcrepe,50.0,2000.0,full
2.9,0.0,5.3753073103735005e-08,False,torchcrepe,50.0,2000.0,full
2.91,0.0,8.104691318067125e-08,False,torchcrepe,50.0,2000.0,full
2.92,0.0,1.1659007981279501e-07,False,torchcrepe,50.0,2000.0,full
2.93,0.0,3.980955796123453e-07,False,torchcrepe,50.0,2000.0,full
2.94,0.0,6.481236596300732e-07,False,torchcrepe,50.0,2000.0,full
2.95,0.0,9.965248182197683e-07,False,torchcrepe,50.0,2000.0,full
2.96,0.0,3.5596290217654314e-06,False,torchcrepe,50.0,2000.0,full
2.97,0.0,6.544037660205504e-06,False,torchcrepe,50.0,2000.0,full
2.98,0.0,1.4731126611877698e-05,False,torchcrepe,50.0,2000.0,full
2.99,0.0,1.4731126611877698e-05,False,torchcrepe,50.0,2000.0,full
3.0,0.0,8.56110273161903e-06,False,torchcrepe,50.0,2000.0,full
3.01,0.0,8.56110273161903e-06,False,torchcrepe,50.0,2000.0,full
3.02,0.0,1.4925934920029249e-05,False,torchcrepe,50.0,2000.0,full
3.03,0.0,1.4925934920029249e-05,False,torchcrepe,50.0,2000.0,full
3.04,0.0,6.36402728559915e-06,False,torchcrepe,50.0,2000.0,full
3.05,0.0,3.0389783205464482e-06,False,torchcrepe,50.0,2000.0,full
3.06,0.0,3.0389783205464482e-06,False,torchcrepe,50.0,2000.0,full
3.07,0.0,6.297260824794648e-06,False,torchcrepe,50.0,2000.0,full
3.08,0.0,1.2295734450162854e-05,False,torchcrepe,50.0,2000.0,full
3.09,0.0,2.2709851691615768e-05,False,torchcrepe,50.0,2000.0,full
3.1,0.0,2.848665462806821e-05,False,torchcrepe,50.0,2000.0,full
3.11,0.0,3.955573993152939e-05,False,torchcrepe,50.0,2000.0,full
3.12,0.0,8.737784082768485e-05,False,torchcrepe,50.0,2000.0,full
3.13,0.0,0.00014192264643497765,False,torchcrepe,50.0,2000.0,full
3.14,0.0,0.00015790593170095235,False,torchcrepe,50.0,2000.0,full
